reading_id,fault_label,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std,dominant_freq_hz,tempo_bpm,sample_rate_hz,duration_sec,recording_env,ambient_noise_db
750,Oil Pressure Fault,-178.7499,18.2212,114.1809,14.2002,-6.2671,9.1603,19.1487,8.9545,-7.0908,7.7971,11.5237,4.9062,-6.8116,5.8171,7.0354,3.7794,-3.108,3.611,7.7986,5.8797,-2.9366,5.1484,6.5439,4.1795,-1.0917,5.0789,2258.24,325.09,1363.96,129.83,3653.68,464.96,0.08232,0.01339,0.06323,0.01045,1662.8,965.3,22050,4.15,revving,53.1
751,Engine Overheating,-174.2674,18.4519,105.4587,13.7864,-10.483,11.2201,10.5737,7.1191,-5.9278,6.6283,14.2408,8.9927,-2.1775,6.535,13.6776,6.8094,-8.5602,5.0434,6.1534,4.7679,-2.4032,4.8194,5.4598,4.9356,-1.2508,3.0385,2373.65,234.64,1657.43,304.01,4394.31,486.44,0.09262,0.02431,0.07153,0.00778,3710.1,1005.9,22050,2.98,revving,64.8
752,Engine Overheating,-188.3182,17.2166,103.2837,12.9326,-15.0074,9.8325,10.86,10.109,-5.7089,6.0602,12.7377,6.9907,-1.0167,5.9701,11.5608,7.6067,-4.7494,6.638,9.6076,3.326,-3.4239,2.9727,7.9473,4.6769,-1.1494,3.7989,2250.08,364.55,1637.07,256.46,4147.42,616.84,0.09348,0.02129,0.07019,0.01938,2849.3,1040.2,22050,3.39,idle,64.5
753,Engine Overheating,-183.8274,20.1663,109.1737,16.9897,-6.9506,9.1418,10.3566,6.2723,-3.9657,10.3378,12.461,4.6109,-0.1917,5.9211,10.0572,7.7642,-7.3231,7.333,9.4641,4.5409,-3.5485,4.8892,5.5987,4.5653,-1.4304,2.9335,2423.76,290.95,1503.23,256.56,4429.4,483.14,0.09309,0.01622,0.05839,0.01529,2393.4,754.0,22050,3.25,load,66.3
754,Healthy,-199.6792,14.7894,116.9128,12.0098,-7.7553,5.688,12.5728,7.1858,-5.657,6.2748,8.3971,3.8082,-3.6114,2.5246,5.5361,3.9326,-2.3638,3.9405,4.3809,2.9944,-2.1569,2.9849,5.1622,3.5462,-0.7952,3.253,1709.51,176.71,1067.85,144.94,3164.31,220.15,0.06288,0.00894,0.04413,0.01122,57.9,799.0,22050,3.35,load,72.6
755,Engine Overheating,-180.1575,15.5918,96.2788,15.1332,-11.3737,8.1284,11.9128,6.6399,-2.6345,9.8165,11.1206,9.0013,-1.5993,6.8728,8.0189,7.5496,-6.5526,8.8528,9.5687,5.2998,-3.1505,3.6506,7.3193,3.9857,-2.3783,3.1559,2578.77,242.49,1439.22,286.47,3777.19,457.77,0.09882,0.02257,0.05281,0.01702,2852.8,1358.6,22050,3.47,idle,72.1
756,Clutch Slip,-178.8121,15.4921,113.2037,17.1625,-6.8637,8.8696,11.3602,7.1031,-1.0928,6.5268,9.7342,7.1898,-3.2804,7.3048,8.8279,4.8492,-4.3176,3.7012,3.1786,5.125,-1.8159,3.7306,4.6776,4.7026,0.3132,4.2098,2070.85,223.25,1195.46,164.1,3517.05,350.26,0.07371,0.01507,0.0529,0.00765,36.8,2074.4,22050,2.76,idle,76.3
757,Engine Overheating,-185.5998,20.4271,103.5371,14.2779,-13.8997,9.8812,11.2823,9.4119,1.888,7.012,18.6174,4.8111,-5.6341,5.9232,12.5113,6.1137,0.5917,7.3054,6.9039,4.1667,-0.3635,5.0501,4.8193,3.4096,-3.5406,2.7956,2547.1,331.12,1584.31,229.82,4434.01,429.62,0.09776,0.01925,0.05801,0.01491,2804.1,743.5,22050,2.7,revving,71.3
758,Engine Overheating,-187.536,22.2376,110.9605,10.0429,-15.4739,11.3262,11.8055,9.4029,-6.3078,6.7642,16.1743,7.4204,-1.7505,6.4233,9.6482,7.3938,-10.0949,7.4636,10.1749,4.8902,-4.0297,6.4567,6.3597,4.0385,-3.2335,1.8501,2307.58,253.2,1497.36,217.16,4038.15,488.74,0.09921,0.01805,0.06437,0.01804,3198.2,767.9,22050,2.95,revving,56.4
759,Healthy,-203.3518,12.8684,111.9947,8.4215,-8.2171,4.7742,10.4176,5.9929,-3.7517,5.3704,9.2137,3.717,-2.8033,2.6265,6.2333,2.7629,-0.5532,2.9464,4.0301,3.161,-2.8292,3.2131,3.2397,2.6868,-1.9814,2.1566,1809.38,173.64,1097.1,95.44,3103.34,270.91,0.06334,0.01269,0.04765,0.00943,3.9,826.3,22050,3.64,load,55.3
760,Engine Overheating,-173.8621,12.4828,106.8135,14.5646,-10.2803,10.3344,10.1386,9.0196,-2.5509,7.9396,6.0446,5.5102,-0.0204,7.3657,10.3301,7.0274,-2.3772,5.522,10.5767,5.7375,-3.9772,4.3432,4.3372,3.9236,-2.5012,4.2612,2627.2,241.35,1523.1,193.45,4168.91,520.05,0.10023,0.0265,0.06609,0.01661,3089.0,1090.3,22050,2.87,idle,71.2
761,Battery Fault,-195.1225,15.9645,114.8755,9.1042,-9.659,6.1628,9.7151,6.1797,-3.078,5.235,7.5146,4.7269,-3.0687,4.9931,8.4666,3.8073,-0.9292,3.867,5.9899,3.721,0.0553,4.5024,7.3524,2.9944,-2.5918,4.314,1968.16,183.25,1207.03,147.56,3358.71,399.5,0.0759,0.01394,0.04497,0.01263,144.4,950.8,22050,2.7,load,49.5
762,Healthy,-199.5362,17.3427,110.5439,10.0509,-5.1545,3.3452,11.8024,4.5625,-4.2834,4.3523,9.3374,4.0694,-3.427,3.1329,6.9693,3.0236,0.0924,3.8338,4.0571,3.0416,-0.6985,2.8506,3.0371,1.023,-0.8791,2.6974,1769.96,179.41,1045.4,118.98,3056.51,242.68,0.06553,0.01729,0.04344,0.00964,65.4,989.6,22050,3.67,load,69.3
763,Clutch Slip,-186.5725,19.9449,107.3409,13.6401,-4.1835,7.5226,16.8454,5.4855,-4.9264,8.068,10.9733,7.9059,-4.037,4.7125,8.857,5.17,-2.4787,5.6631,6.1413,4.5376,-2.0463,4.4145,2.0527,3.0881,-1.4934,4.1693,2059.68,156.93,1253.09,195.81,3794.09,335.66,0.07788,0.01264,0.05522,0.00972,16.4,1588.4,22050,2.7,revving,75.0
764,Oil Pressure Fault,-180.1435,22.7995,111.8062,17.483,-10.2987,11.0392,11.2546,9.9056,-6.3536,6.9561,9.5284,6.4891,-4.8879,6.5728,8.2641,5.0086,-1.3078,3.8475,5.5196,4.8095,-0.2264,3.2406,5.3589,4.2181,-1.2645,2.9453,2078.26,203.84,1352.59,213.36,3807.05,415.58,0.0798,0.01357,0.06164,0.0157,1165.5,758.5,22050,2.91,revving,49.1
765,Clutch Slip,-178.3555,20.8464,100.9339,15.6068,-8.1593,7.5762,8.0401,7.9146,-2.6814,5.886,14.9446,5.1967,-4.09,3.7768,6.6158,5.8059,-0.8305,4.3989,2.3697,6.7346,-1.1826,4.7453,5.0985,4.5953,-0.8186,4.3115,2066.04,213.18,1240.39,190.64,3722.65,370.09,0.07261,0.01218,0.05619,0.01022,24.1,2026.4,22050,4.23,idle,71.9
766,Brake System Fault,-184.3108,32.5132,100.723,18.316,-10.3071,11.8792,15.4152,9.2028,-8.4276,10.3875,14.5285,7.9153,-5.6305,7.9189,8.8363,5.6075,-1.8017,7.8205,5.7974,5.8547,-4.7632,4.2951,6.0019,5.1322,-2.0699,6.5035,2780.51,386.28,1751.97,288.61,5175.33,725.29,0.10474,0.02268,0.07172,0.02042,2639.5,1170.2,22050,3.59,load,48.1
767,Oil Pressure Fault,-175.6845,26.1332,112.5153,14.595,-8.2241,9.2613,15.8164,3.9351,-9.9929,3.4407,9.7935,7.3901,-0.4422,3.2813,8.5642,5.4678,-6.0991,3.8976,2.9666,4.8325,-2.7448,4.2717,5.2969,4.0254,-2.2969,4.3801,2208.19,313.48,1291.23,179.75,3864.87,492.97,0.08364,0.01515,0.06281,0.01676,703.2,1584.8,22050,4.18,load,72.2
768,Brake System Fault,-179.1762,25.0496,95.5838,12.1846,-17.5172,11.3031,16.9603,8.5825,-7.6001,6.3531,12.3128,5.7831,-7.7422,8.0066,11.4747,6.7728,-5.9541,8.7325,4.7158,4.3397,-5.4453,7.4432,6.5787,4.2351,-2.1997,5.5568,2747.78,450.29,1801.95,248.9,5030.56,713.54,0.11829,0.01624,0.06745,0.02424,2904.3,1638.0,22050,4.45,load,73.0
769,Oil Pressure Fault,-175.2741,21.8368,112.0229,12.2406,-0.3106,8.956,15.0842,6.2908,-8.2939,6.8209,11.2963,7.0898,-3.0748,4.7344,7.732,4.4818,0.5917,5.6919,6.199,4.3747,-3.5106,4.2553,4.3626,1.8508,-1.6359,4.7684,2099.72,369.58,1317.93,205.41,3925.21,432.43,0.07684,0.01508,0.05836,0.01396,392.6,1406.4,22050,3.88,revving,67.0
770,Clutch Slip,-182.7671,14.0672,107.7926,13.0294,-5.7274,7.8399,12.4962,9.2186,-5.421,5.4075,9.23,6.3821,-5.9576,5.4148,7.3305,5.3264,-3.1735,5.1665,5.3341,4.5652,-0.3153,3.7349,4.7048,4.1985,-2.4416,3.6967,2064.64,157.17,1277.0,143.1,3549.61,355.91,0.07614,0.0186,0.05164,0.01301,28.8,1749.2,22050,2.82,revving,77.5
771,Brake System Fault,-177.3401,28.5983,112.3873,17.7719,-10.4717,11.3422,11.1106,5.0912,-4.3799,8.6692,14.9022,7.2966,-8.103,9.0017,4.4642,7.7219,-1.3313,7.9,5.2125,5.3135,-2.4178,5.6795,8.4418,5.8761,0.0614,5.6299,2671.47,331.16,1756.92,254.49,5347.88,731.25,0.13069,0.02707,0.07961,0.02417,3207.3,1186.5,22050,3.63,idle,53.6
772,Clutch Slip,-191.11,16.0714,99.0937,13.1559,-6.9431,9.9306,15.6513,7.7564,-8.8829,6.8644,8.4627,5.4112,-2.7452,2.6054,9.6376,5.2113,-3.8426,4.6567,0.8344,4.514,-2.6524,2.9698,4.1287,3.5485,-0.828,3.8669,2095.72,189.65,1176.06,156.82,3477.64,306.9,0.07656,0.02268,0.05268,0.00756,14.2,1682.3,22050,2.7,idle,52.2
773,Clutch Slip,-185.4224,16.0379,110.8223,14.9427,-8.6905,9.4856,12.2135,7.076,-5.2915,5.5026,12.4271,7.1969,-2.0948,4.3426,7.7011,5.3572,-3.6434,4.8477,3.9133,5.2283,-0.4267,4.215,5.8513,3.9913,0.2131,4.0577,2121.75,207.73,1274.63,187.05,3677.55,268.17,0.06986,0.00847,0.05805,0.01222,32.6,1203.5,22050,3.55,revving,54.6
774,Clutch Slip,-190.3093,16.7216,115.029,12.1618,-4.3321,8.4047,14.1792,7.8409,-4.6378,6.1303,11.7995,5.7529,-3.7413,4.3612,7.8049,4.2436,-5.5217,5.7592,3.1831,4.6183,0.4184,4.4228,6.2518,2.9188,-1.4381,3.3382,2045.79,194.52,1283.44,159.11,3565.67,397.94,0.07398,0.02092,0.05325,0.01114,50.3,1347.5,22050,3.87,idle,63.4
775,Healthy,-207.4626,17.7681,112.0176,12.9752,-9.8731,5.4878,10.3243,3.8007,-3.1334,4.4106,8.7507,3.5197,-2.6992,2.5183,4.7493,3.1366,-1.9424,3.4544,6.4955,2.3269,-1.7206,3.0071,5.3372,2.779,-1.1953,3.0559,1827.74,140.69,1079.85,122.35,3165.97,302.0,0.04978,0.01705,0.04686,0.01314,12.5,876.6,22050,2.86,idle,63.0
776,Engine Overheating,-188.1018,21.4797,105.1267,10.9155,-14.5426,8.0013,5.3253,8.9356,-5.6483,8.6398,12.6193,6.6077,4.1702,7.4046,13.3555,7.0037,-3.9946,7.0206,9.6915,4.5897,-3.8937,3.9144,3.1062,4.6263,-1.3862,3.7047,2417.77,268.18,1544.65,331.55,4198.35,540.15,0.09263,0.0245,0.07068,0.01955,2426.7,817.9,22050,3.2,revving,76.7
777,Battery Fault,-194.9002,15.0064,119.2732,8.7347,-7.0749,7.2998,8.5638,6.0145,-7.4738,5.4003,10.8968,5.4603,-1.3866,3.9989,6.4914,4.7741,-3.0442,3.8706,3.7522,1.4957,-2.28,5.651,7.2275,3.6739,-2.5305,4.5337,2058.51,201.59,1231.12,146.76,3305.27,342.75,0.07449,0.0097,0.0545,0.01086,103.6,673.4,22050,2.82,idle,72.3
778,Clutch Slip,-206.7073,19.7185,110.759,15.7397,-2.8201,7.4827,17.184,6.8136,-2.6483,5.941,7.4525,7.3282,-3.8953,4.3917,7.5885,3.301,-2.4286,5.1674,5.3359,6.5289,-4.1808,5.7345,6.3364,4.4318,-1.7394,3.5975,2047.22,237.71,1237.26,145.86,3879.03,392.81,0.0848,0.01223,0.0459,0.01289,22.6,1835.5,22050,4.3,load,48.2
779,Clutch Slip,-188.1999,14.9576,100.4589,18.8715,-6.7459,7.0315,15.4915,7.9568,-5.999,5.5266,12.4966,6.3566,-4.4119,5.134,9.1988,5.4662,-2.6111,5.0321,8.2645,4.3953,-0.6009,3.4957,6.8112,5.005,-1.5855,4.467,2025.73,221.39,1212.35,178.33,3821.01,305.93,0.07623,0.0144,0.05027,0.01061,39.8,1903.0,22050,2.69,idle,73.1
780,Oil Pressure Fault,-196.2653,19.0719,111.4087,9.8424,-3.8077,9.2444,16.0473,6.9048,-11.086,8.8062,9.9745,7.3301,-4.1925,7.2126,7.6681,4.8984,-0.2689,5.0808,7.6496,5.4876,-0.9715,4.11,4.4426,3.0037,2.3298,3.6154,2142.11,252.42,1342.82,180.47,3675.88,392.81,0.0795,0.02154,0.05747,0.01474,897.0,1118.0,22050,3.28,load,70.3
781,Brake System Fault,-190.4704,11.8407,99.7665,15.7189,-10.099,10.751,11.718,11.6717,-5.9308,9.7417,13.7404,7.0745,-8.1209,7.827,9.4711,7.9236,-3.0907,7.6237,9.9535,6.0275,-0.8042,4.6471,8.4016,5.1595,-3.2462,6.8017,2833.19,362.23,1768.89,339.13,5357.44,617.59,0.11779,0.02337,0.07332,0.01678,3639.9,1174.6,22050,2.84,revving,60.4
782,Clutch Slip,-185.3412,22.8319,115.539,9.7818,-12.0752,7.3735,9.5742,4.4711,-7.5501,4.8033,10.3309,5.6282,-4.5608,5.3429,9.1128,5.7776,-1.0965,4.851,6.3534,6.1398,-1.1125,3.9109,6.231,4.8656,0.7032,5.1094,2058.54,206.79,1116.71,181.62,3707.18,375.12,0.08559,0.01648,0.05084,0.01551,37.3,2325.2,22050,3.22,revving,76.2
783,Healthy,-192.4804,14.3658,114.3185,6.8661,-5.9252,6.9443,13.1083,3.0335,-5.804,3.8777,10.448,4.1255,-3.5755,2.9356,6.0997,2.1263,-3.138,3.3399,4.3496,3.1904,-1.3138,2.606,2.6212,3.6439,-2.3,2.8302,1874.09,183.21,1066.56,123.46,3138.47,315.73,0.0621,0.01675,0.03613,0.01044,59.1,828.1,22050,3.53,idle,74.9
784,Engine Overheating,-186.2791,20.4814,108.9327,12.2268,-12.6373,9.2519,12.308,8.3796,-3.7129,7.3761,9.955,8.475,-2.4222,7.1953,11.332,6.5837,-2.3357,4.6596,10.2667,5.967,1.1219,4.4353,6.4038,4.6321,-2.8352,3.6809,2499.97,380.13,1542.55,308.54,4389.21,515.67,0.08313,0.02071,0.05888,0.01922,3691.2,857.8,22050,3.26,idle,64.3
785,Oil Pressure Fault,-184.9621,22.154,108.5521,8.7513,-7.2991,10.3767,16.6634,6.0965,-2.7795,8.0105,8.4004,6.4175,-6.091,6.7376,11.1165,6.3622,-1.493,5.6783,9.3501,5.0252,-2.3942,3.9961,4.321,4.1759,-1.8565,3.7007,2168.32,278.17,1298.79,176.46,3964.77,450.08,0.07492,0.01294,0.05463,0.01063,1264.6,1547.1,22050,4.39,idle,52.5
786,Brake System Fault,-168.1856,17.0188,97.2422,17.3223,-10.2138,10.506,14.9312,12.67,-12.3917,8.3424,13.8496,8.2698,-5.8691,7.1904,10.0326,5.4831,-6.9887,6.9671,6.036,6.3847,-4.1276,4.3014,6.4203,4.6882,-2.3523,6.2755,2673.09,406.72,1698.02,284.4,5349.19,894.23,0.11044,0.02535,0.07909,0.01882,3352.7,739.1,22050,4.11,load,72.9
787,Brake System Fault,-175.9463,15.9224,101.7898,20.1752,-10.7815,10.5173,12.4297,11.2742,-6.1371,8.3233,11.9977,9.9491,-3.439,6.7638,10.6124,5.8801,-0.4513,6.0068,5.2368,6.5051,-6.3552,7.3077,8.5624,4.5605,-2.161,5.7476,2909.46,446.8,1788.97,216.97,5188.47,680.88,0.11033,0.03195,0.07548,0.01915,3945.8,514.1,22050,2.54,revving,74.6
788,Clutch Slip,-183.9821,21.6234,100.1797,14.1799,-7.2048,8.3709,11.6339,8.0731,-4.7863,5.1007,8.643,5.966,-1.4107,5.4791,6.6942,4.169,-0.6492,3.2803,4.1921,5.4383,-3.3654,3.914,3.5232,4.8615,1.0073,3.1546,1968.66,211.24,1220.17,156.13,3702.37,354.17,0.08749,0.01861,0.0633,0.01506,33.8,1827.5,22050,2.91,revving,61.3
789,Battery Fault,-185.9146,20.6223,108.7591,9.2297,-14.2638,7.5479,13.3511,4.4578,-1.3223,5.1256,6.5419,4.5063,-3.6265,3.3969,9.2013,4.3714,-5.8963,3.3,4.9793,5.4443,-0.9928,4.1985,4.7632,3.8222,-5.1429,2.7599,1986.39,237.81,1133.15,151.39,3276.56,317.48,0.07001,0.01192,0.05062,0.00859,135.3,865.4,22050,3.82,revving,75.3
790,Battery Fault,-214.0463,17.2321,108.8779,13.6715,-9.4265,6.2005,7.0277,4.897,-4.2113,3.62,7.0239,3.512,-0.6693,4.48,5.4323,5.3556,-6.5534,4.8013,7.0679,4.3294,1.3416,4.4299,7.3321,4.4631,-3.143,3.8659,1865.08,204.31,1206.8,121.09,3403.98,292.56,0.07081,0.01569,0.04158,0.00946,189.2,943.1,22050,2.74,idle,53.9
791,Clutch Slip,-187.9097,21.9767,103.98,12.7181,-5.528,8.9706,10.1826,5.5533,-5.7035,5.6157,12.4785,5.391,-5.4834,4.1931,6.1372,6.2853,-3.6093,3.9739,5.2453,5.0744,-2.2041,3.7167,5.6735,5.1841,1.3471,3.1187,2082.41,223.56,1285.93,192.73,3515.8,379.83,0.07109,0.01637,0.05374,0.01297,40.6,2195.9,22050,3.7,load,55.9
792,Clutch Slip,-186.7815,20.7795,105.4119,10.9792,-5.1354,9.4414,10.5747,5.5681,-7.7639,6.3064,11.4804,5.7153,-3.5297,3.4466,7.4869,5.8526,-1.1996,4.5462,4.2793,5.8301,0.3026,5.1175,3.797,4.1526,-2.1557,4.1055,1988.5,221.15,1325.64,188.87,3562.66,359.78,0.08189,0.02146,0.05546,0.01003,26.2,1510.4,22050,2.89,revving,74.9
793,Oil Pressure Fault,-195.5541,24.5435,113.1816,14.9716,-3.1783,11.9162,14.7552,8.3277,-8.3986,11.5046,14.9483,7.6116,-6.6003,6.2424,9.0301,5.2842,-3.1882,4.7286,6.0889,4.858,-0.925,4.7281,7.0965,3.4836,-0.6568,3.1583,2043.07,219.57,1351.92,174.13,3651.1,475.36,0.09237,0.01461,0.05898,0.01403,1471.7,940.3,22050,3.64,idle,62.4
794,Engine Overheating,-176.1013,14.006,99.4022,14.0828,-13.537,8.7109,12.5913,7.6018,-1.598,5.465,15.3162,5.234,-0.9067,6.7647,6.3847,3.4452,-2.6975,5.4702,11.4293,3.8709,-3.0486,4.3706,7.4256,5.6945,-2.2886,3.1414,2527.25,330.25,1513.08,238.08,4272.67,538.62,0.10454,0.02203,0.07476,0.01533,4120.6,1068.8,22050,4.18,idle,55.7
795,Engine Overheating,-182.4927,18.1253,102.745,9.1683,-8.7037,7.5765,9.755,9.2225,-4.2849,4.7476,14.8669,6.7924,1.1021,9.1621,9.2722,7.8064,-3.2411,6.4474,8.5347,4.9306,-1.9463,4.3068,8.3035,4.0285,-1.921,3.0843,2524.3,347.05,1520.86,203.66,4351.05,509.72,0.0891,0.02009,0.07001,0.01608,2893.9,1157.3,22050,4.15,revving,71.1
796,Engine Overheating,-174.1267,10.5901,99.0713,9.0299,-17.5884,10.2503,12.3004,7.5551,3.3836,8.9218,11.8372,6.0769,-1.5551,6.9279,11.2708,4.6048,-3.2317,5.3489,9.6566,3.4856,-5.2517,5.1618,6.7677,4.9651,-2.9197,3.426,2505.6,364.45,1611.85,209.83,4431.04,555.45,0.08183,0.02384,0.06975,0.00997,3542.2,1691.9,22050,3.1,idle,54.9
797,Brake System Fault,-170.6454,15.1646,97.6612,10.3547,-10.8679,12.7552,16.5045,12.2687,-9.1552,8.5408,11.2599,8.1581,-7.0103,7.6399,13.0085,8.7367,-4.3497,8.2106,11.8015,7.7533,-3.7168,4.4223,8.2329,4.863,-2.3716,6.1022,2757.56,421.07,1757.65,250.68,5199.59,586.73,0.11492,0.02676,0.07137,0.02011,3362.4,480.3,22050,3.61,idle,55.8
798,Brake System Fault,-181.8045,21.8826,98.5239,19.7613,-12.3315,11.2226,17.6675,12.2279,-9.0365,11.3466,13.841,9.0797,-8.6472,5.7382,5.2631,8.1123,-3.3438,9.1536,8.9728,6.9276,-3.4087,5.6328,5.9632,3.6501,-1.9822,5.2617,2962.52,500.96,1646.13,320.95,5041.56,713.08,0.11099,0.01792,0.07034,0.02501,4240.0,1805.0,22050,3.19,load,72.1
799,Oil Pressure Fault,-195.4239,18.0056,98.4513,14.0163,-7.6148,11.0896,11.2115,10.1917,-8.0927,6.6285,8.8916,6.3247,-4.7026,8.6469,4.6767,4.6287,-2.6389,5.5782,7.7843,4.6978,-1.2065,5.0365,4.3424,4.3925,-2.0811,4.5094,2036.46,287.34,1215.1,154.2,4070.04,417.48,0.0799,0.02066,0.06411,0.01368,913.5,1058.8,22050,2.95,revving,75.1
800,Oil Pressure Fault,-182.8991,21.4247,111.3225,16.2325,-3.9443,10.4345,11.5217,9.6278,-11.0047,8.2799,14.6677,6.1233,-2.9116,5.6556,8.8639,5.421,-4.3803,3.14,9.1095,5.718,-2.7561,5.5244,4.5381,1.7487,0.6809,3.943,2077.05,209.87,1312.62,182.74,3789.37,344.46,0.08934,0.00858,0.05922,0.01466,1171.5,761.5,22050,3.24,idle,51.1
801,Brake System Fault,-177.9886,20.953,105.5572,15.967,-14.6494,5.9966,16.1912,10.7109,-10.2044,8.1291,5.0168,7.2675,-5.9871,4.9133,10.2138,11.2602,1.6141,7.1509,5.7902,7.4024,-4.9497,5.2245,5.6465,3.5117,-0.8944,4.1676,2865.21,493.18,1615.67,283.09,5092.6,723.11,0.11924,0.02172,0.08606,0.02458,4231.5,657.1,22050,3.97,revving,68.7
802,Engine Overheating,-175.9354,24.3712,107.1351,12.5278,-10.2977,13.1707,10.0994,10.7024,1.7677,5.8851,13.4446,6.8398,-3.3083,7.7824,10.5379,6.8981,-6.785,5.5612,9.5132,6.2397,-1.4624,6.2629,7.5583,4.3845,-1.8083,4.2295,2541.61,322.38,1454.36,256.21,4358.19,340.65,0.08826,0.02257,0.06118,0.01861,3439.4,959.7,22050,3.83,load,60.4
803,Battery Fault,-191.3372,17.6584,111.3922,8.9577,-6.0421,8.8806,10.0165,4.2074,-5.3452,4.4744,8.4492,5.422,-0.4118,4.3053,10.4115,6.5724,-3.5748,3.7504,4.9844,3.7645,-2.5761,4.1184,9.005,3.6836,-5.7246,3.0162,1935.43,216.36,1147.08,124.55,3292.99,234.33,0.07933,0.00952,0.04876,0.01369,141.7,1068.7,22050,4.42,idle,66.1
804,Battery Fault,-195.1169,15.1297,110.1971,11.6738,-7.8765,7.5221,11.4809,7.4059,-1.7012,5.065,9.8016,3.1295,-2.5603,3.6853,7.2048,6.9451,-6.3735,5.6606,5.9519,3.9859,-2.6294,3.6668,6.1835,2.4015,-2.5924,4.6969,1941.71,200.99,1208.84,132.14,3347.38,252.36,0.07044,0.01236,0.05285,0.01092,156.5,144.4,22050,2.6,revving,69.9
805,Clutch Slip,-186.3237,21.592,115.4009,15.1231,-3.8871,8.901,10.2323,6.374,-6.0821,7.0758,12.7783,5.3698,-3.879,6.0245,10.9821,7.2731,-5.3461,5.7243,4.551,5.5368,-2.795,4.2077,4.8939,4.8835,-1.033,3.5472,2118.22,195.13,1301.35,158.75,3745.31,332.47,0.07821,0.01444,0.05372,0.01277,31.7,1744.8,22050,2.58,idle,70.2
806,Clutch Slip,-188.4841,7.4491,113.3553,13.1328,-1.7137,9.5987,14.6875,7.3162,-5.4563,8.4334,12.7424,7.1748,-4.3994,4.8817,10.8596,4.6373,-2.2424,4.4239,6.5117,5.6029,-1.489,5.4522,6.4895,4.3551,-1.0758,4.4966,2113.44,206.43,1240.11,132.01,3642.51,361.11,0.07696,0.01139,0.05428,0.01284,26.4,2400.3,22050,2.67,load,54.7
807,Brake System Fault,-181.7549,18.8987,105.3789,17.6325,-13.4291,12.7115,9.165,13.5164,-5.1154,7.1774,12.0164,8.6382,-6.576,9.0835,8.5941,6.4794,-3.6045,6.2812,8.4299,8.3683,-4.2691,7.6966,8.6695,3.8379,-0.3431,5.0293,2773.03,347.4,1891.52,318.42,5282.38,559.33,0.10524,0.01941,0.08086,0.02065,4109.9,1374.2,22050,2.6,revving,54.3
808,Clutch Slip,-196.7085,20.4328,103.5639,8.5861,-4.0862,10.4768,14.3758,7.5739,-5.8731,5.2749,8.9964,5.0144,-3.3502,6.0926,7.3877,5.8767,-0.9405,4.1497,5.4828,2.8251,-2.1302,3.7167,6.0139,4.7149,-0.5267,3.6217,2146.23,245.65,1354.94,199.29,3663.34,287.85,0.06407,0.01421,0.05617,0.00861,35.8,1867.6,22050,3.66,idle,76.7
809,Battery Fault,-183.9309,14.2138,117.6884,10.2203,-6.5216,8.4424,10.3721,7.2372,-1.6978,6.9268,7.8664,5.0201,-2.0426,4.8823,8.8197,5.6434,-4.8752,4.8724,4.4497,4.0137,-2.0642,3.4236,7.4037,2.4848,-2.2374,3.2873,1990.07,220.2,1205.9,130.52,3503.39,301.55,0.081,0.01439,0.04695,0.00657,203.4,1117.6,22050,3.34,revving,59.5
810,Engine Overheating,-171.9592,14.5217,104.1982,11.5628,-13.4543,5.6872,8.7625,6.9654,-1.02,6.5021,11.1643,5.1354,0.3469,3.9169,9.5682,7.1449,-3.2475,4.835,9.8745,5.3701,-3.5584,5.4976,5.3885,4.2143,-0.4936,4.7175,2295.84,337.85,1431.49,243.73,4409.76,552.91,0.09983,0.01965,0.0613,0.01787,3383.3,960.1,22050,2.81,load,60.4
811,Healthy,-196.4766,14.0158,113.1402,8.0015,-5.3474,5.2018,9.8813,4.9115,-4.9573,3.9806,9.1773,3.982,-3.5387,2.4031,7.0436,3.2464,-1.8342,3.4874,6.2025,3.3903,-0.3954,1.7149,5.871,3.3784,-1.7141,2.4713,1820.22,162.33,1103.83,86.47,3127.57,215.98,0.05919,0.01073,0.04374,0.00999,105.7,1063.7,22050,3.38,idle,64.8
812,Engine Overheating,-185.3008,14.4997,100.3456,10.3378,-13.0736,12.3428,9.7504,9.9439,-2.4781,6.4162,8.4807,8.3284,-0.7521,8.1864,13.8027,5.5058,-6.1381,5.4853,9.2292,3.8626,-1.7156,3.7909,4.5141,2.5285,-0.3442,4.6712,2413.09,305.78,1589.05,195.34,4138.45,426.2,0.09314,0.02339,0.06258,0.01823,2625.4,926.3,22050,3.92,load,52.4
